,0
9492,925589
9493,926748
9494,310101
9495,926327
9496,925820
9497,925827
9498,925828
9499,925831
9500,926322
9501,925822
9502,926381
9503,926378
9504,925789
9505,926374
9506,925832
9507,953002
9508,926341
9509,925823
9510,926367
9511,925834
9512,926355
9513,926409
9514,925391
9515,926382
9516,926219
9517,926243
9518,926165
9519,926536
9520,926565
9521,926792
9522,925835
9523,925123
9524,926288
9525,926515
9526,926294
9527,925058
9528,926352
9529,925905
9530,926230
9531,560017
9532,560012
9533,560005
9534,560007
9535,810006
9536,250010
9537,550011
9538,530012
9539,170251
9540,380001
9541,380901
9542,180005
9543,530022
9544,110235
9545,110278
9546,170252
9547,110002
9548,390081
9549,330010
9550,550007
9551,200330
9552,200331
9553,200400
9554,200401
9555,330011
9556,420010
9557,440008
9558,870000
9559,670000
9560,770000
9561,130019
9562,360003
9563,135476
9564,135101
9565,120120
9566,523002
9567,120072
9568,170288
9569,171288
9570,120327
9571,120328
9572,120329
9573,120331
9574,120332
9575,120333
9576,120334
9577,120117
9578,389522
9579,20001
9580,20004
9581,925270
9582,389553
9583,389528
9584,389534
9585,389535
9586,389537
9587,389033
9588,389032
9589,389039
9590,389043
9591,389045
9592,389044
9593,389046
9594,389031
9595,389034
9596,389036
9597,389037
9598,389038
9599,389040
9600,389041
9601,389042
9602,389540
9603,389533
9604,389532
9605,389539
9606,389538
9607,389531
9608,389030
9609,389035
9610,808110
9611,808115
9612,909090
9613,803024
9614,803013
9615,803044
9616,803025
9617,803032
9618,803071
9619,803021
9620,803041
9621,803051
9622,803020
9623,803060
9624,803010
9625,803090
9626,803100
9627,803030
9628,803040
9629,803070
9630,803050
9631,803080
9632,806030
9633,803012
9634,803023
9635,803042
9636,803014
9637,803022
9638,803031
9639,803011
9640,803400
9641,803088
9642,803085
9643,803083
9644,803081
9645,803086
9646,803084
9647,803082
9648,806001
9649,803091
9650,926727
9651,926687
9652,926695
9653,925843
9654,925841
9655,925881
9656,120078
9657,784520
9658,684520
9659,884520
9660,926506
9661,926451
9662,925455
9663,926071
9664,926185
9665,926069
9666,926056
9667,926737
9668,926573
9669,926199
9670,926452
9671,926641
9672,926253
9673,926309
9674,926746
9675,926011
9676,289007
9677,926798
9678,510281
9679,510511
9680,510171
9681,451531
9682,867100
9683,667100
9684,766000
9685,767100
9686,510891
9687,510081
9688,510121
9689,511081
9690,510671
9691,510816
9692,511136
9693,510581
9694,510761
9695,511181
9696,511641
9697,511271
9698,510031
9699,510351
9700,510406
9701,776000
9702,777100
9703,677100
9704,877100
9705,250019
9706,250034
9707,864100
9708,664100
9709,764100
9710,664200
9711,864200
9712,764200
9713,926254
9714,510672
9715,510817
9716,510407
9717,510892
9718,200238
9719,762500
9720,662500
9721,862500
9722,782510
9723,783510
9724,784510
9725,786510
9726,785510
9727,784530
9728,808120
9729,440075
9730,926400
9731,120135
9732,153824
9733,926631
9734,925170
9735,926781
9736,925795
9737,925297
9738,120011
9739,120095
9740,120069
9741,120051
9742,925164
9743,926637
9744,926483
9745,926654
9746,410057
9747,410045
9748,410040
9749,926436
9750,926744
9751,926026
9752,389021
9753,158079
9754,511459
9755,511460
9756,443045
9757,450198
9758,523007
9759,120335
9760,120336
9761,120146
9762,153688
9763,153559
9764,130003
9765,180003
9766,255037
9767,80027
9768,510415
9769,257015
9770,511895
9771,511651
9772,510174
9773,510679
9774,510900
9775,510175
9776,511896
9777,511897
9778,510284
9779,512064
9780,511184
9781,511898
9782,511273
9783,511647
9784,510173
9785,510820
9786,511650
9787,511899
9788,511465
9789,510680
9790,511467
9791,510681
9792,510763
9793,511894
9794,511189
9795,511455
9796,511901
9797,510682
9798,511457
9799,511458
9800,511464
9801,511463
9802,511902
9803,511903
9804,510974
9805,511904
9806,511645
9807,511644
9808,50002
9809,510967
9810,550004
9811,370006
9812,400047
9813,171379
9814,170379
9815,170544
9816,170546
9817,170547
9818,170549
9819,200240
9820,240103
9821,560002
9822,253030
9823,257004
9824,130139
9825,410005
9826,172003
9827,171003
9828,240032
9829,380011
9830,333002
9831,400042
9832,180077
9833,511900
9834,925232
9835,120114
9836,523006
9837,120104
9838,925285
9839,925255
9840,925565
9841,925271
9842,440106
9843,443044
9844,925184
9845,925249
9846,926167
9847,925688
9848,925996
9849,925047
9850,926231
9851,925949
9852,440007
9853,530004
9854,110710
9855,40001
9856,280120
9857,50001
9858,60001
9859,60018
9860,60019
9861,60020
9862,60028
9863,60021
9864,60026
9865,60027
9866,60025
9867,170453
9868,170801
9869,110707
9870,153502
9871,153503
9872,153504
9873,153507
9874,153505
9875,153506
9876,110631
9877,110562
9878,380989
9879,380088
9880,380988
9881,380089
9882,120100
9883,120050
9884,120155
9885,120144
9886,120093
9887,120052
9888,120330
9889,925068
9890,926392
9891,550002
9892,110705
9893,110691
9894,110669
9895,110704
9896,110708
9897,110697
9898,171013
9899,172013
9900,110731
9901,926545
9902,926758
9903,440001
9904,390056
9905,201017
9906,550005
9907,150002
9908,110700
9909,925405
9910,400415
9911,170013
9912,320016
9913,110703
9914,280118
9915,560004
9916,410043
9917,925009
9918,240030
9919,156002
9920,193023
9921,193194
9922,926447
9923,523017
9924,926691
9925,393021
9926,393012
9927,393017
9928,393026
9929,393020
9930,393031
9931,393013
9932,393025
9933,393015
9934,393018
9935,393030
9936,393028
9937,393022
9938,393019
9939,393023
9940,393014
9941,393011
9942,393009
9943,380052
9944,135461
9945,393027
9946,393029
9947,393024
9948,130037
9949,130038
9950,130039
9951,130040
9952,130041
9953,130042
9954,130043
9955,130044
9956,130045
9957,130046
9958,130047
9959,130048
9960,130049
9961,130050
9962,130051
9963,130052
9964,130053
9965,130054
9966,130055
9967,130059
9968,130071
9969,130076
9970,130073
9971,130065
9972,130066
9973,130036
9974,130061
9975,150432
9976,925749
9977,170177
9978,171177
9979,171018
9980,170018
9981,170217
9982,171217
9983,171040
9984,170040
9985,170058
9986,171058
9987,171078
9988,170078
9989,170088
9990,171088
9991,171116
9992,170116
9993,170156
9994,171156
9995,170133
9996,443018
9997,926416
9998,110161
9999,373051
10000,373050
10001,926689
10002,153818
10003,110096
10004,110099
10005,110102
10006,925876
10007,154771
10008,523016
10009,333004
10010,133003
10011,133088
10012,373070
10013,153821
10014,153822
10015,153823
10016,153820
10017,110097
10018,925622
10019,373048
10020,373057
10021,130067
10022,580011
10023,580012
10024,580013
10025,580014
10026,580015
10027,580016
10028,580017
10029,580018
10030,580019
10031,580020
10032,580021
10033,580022
10034,580023
10035,580024
10036,580025
10037,580026
10038,580027
10039,580028
10040,580029
10041,580030
10042,580031
10043,580032
10044,580033
10045,580034
10046,580035
10047,580036
10048,580037
10049,130074
10050,130077
10051,130072
10052,130069
10053,130070
10054,130062
10055,130063
10056,130060
10057,130021
10058,130022
10059,130023
10060,130024
10061,130025
10062,130027
10063,130028
10064,130029
10065,130100
10066,130090
10067,130093
10068,130094
10069,130088
10070,130080
10071,130083
10072,130056
10073,130018
10074,130014
10075,153117
10076,113243
10077,333001
10078,200384
10079,153934
10080,152771
10081,533018
10082,533013
10083,926129
10084,926160
10085,925373
10086,373053
10087,373055
10088,373052
10089,373039
10090,373044
10091,373046
10092,373029
10093,926318
10094,153815
10095,135242
10096,153512
10097,193028
10098,201061
10099,170344
10100,170207
10101,170345
10102,170075
10103,170038
10104,170531
10105,170100
10106,170195
10107,170025
10108,170085
10109,170190
10110,170214
10111,170050
10112,170032
10113,170153
10114,170114
10115,170045
10116,170346
10117,170347
10118,170175
10119,170166
10120,170069
10121,170131
10122,170106
10123,170064
10124,170055
10125,201063
10126,201060
10127,201062
10128,413017
10129,150182
10130,113236
10131,523010
10132,153861
10133,925148
10134,113245
10135,153816
10136,443025
10137,154712
10138,275079
10139,275078
10140,275066
10141,275057
10142,275077
10143,193012
10144,193011
10145,193019
10146,193018
10147,193020
10148,193026
10149,193025
10150,193022
10151,193021
10152,533014
10153,323027
10154,323010
10155,323018
10156,323009
10157,323012
10158,323022
10159,323008
10160,323024
10161,323005
10162,323025
10163,323014
10164,323007
10165,323017
10166,323006
10167,323023
10168,323015
10169,323011
10170,323016
10171,323021
10172,323026
10173,323003
10174,323013
10175,323020
10176,323004
10177,323019
10178,153551
10179,183039
10180,511182
10181,510172
10182,343038
10183,343043
10184,343040
10185,343042
10186,343041
10187,170193
10188,925852
10189,925753
10190,373058
10191,511891
10192,193110
10193,153817
10194,926152
10195,200235
10196,124141
10197,125010
10198,400060
10199,400077
10200,400078
10201,400079
10202,400080
10203,400081
10204,400082
10205,400083
10206,400084
10207,400085
10208,400086
10209,400087
10210,400062
10211,400063
10212,400064
10213,400065
10214,400066
10215,400067
10216,400068
10217,400069
10218,400070
10219,400071
10220,400072
10221,400073
10222,400074
10223,400075
10224,400061
10225,200129
10226,200110
10227,200233
10228,200114
10229,200112
10230,200141
10231,200126
10232,200121
10233,200124
10234,200115
10235,200128
10236,200120
10237,200111
10238,200122
10239,200113
10240,200127
10241,200118
10242,200116
10243,200123
10244,200131
10245,200232
10246,200119
10247,200125
10248,200130
10249,200117
10250,200139
10251,200346
10252,171133
10253,200074
10254,200385
10255,200380
10256,200381
10257,200358
10258,200359
10259,200048
10260,200382
10261,200383
10262,200402
10263,200403
10264,200347
10265,200033
10266,200084
10267,200392
10268,200393
10269,200338
10270,200339
10271,200350
10272,200351
10273,200037
10274,200354
10275,200355
10276,200374
10277,200375
10278,200390
10279,200391
10280,200081
10281,200356
10282,200357
10283,200378
10284,200379
10285,200370
10286,200371
10287,200060
10288,200051
10289,200360
10290,200361
10291,200404
10292,200405
10293,200376
10294,200377
10295,200388
10296,200389
10297,200386
10298,200387
10299,200077
10300,200396
10301,200397
10302,200398
10303,200399
10304,200092
10305,200055
10306,200086
10307,200394
10308,200395
10309,200372
10310,200373
10311,200344
10312,200345
10313,200030
10314,200073
10315,200134
10316,200039
10317,200135
10318,390071
10319,373047
10320,373037
10321,390084
10322,390070
10323,200364
10324,373067
10325,183024
10326,380038
10327,200352
10328,200353
10329,393016
10330,200365
10331,30110
10332,30101
10333,30102
10334,30103
10335,30104
10336,30105
10337,30106
10338,30107
10339,30108
10340,30109
10341,30200
10342,30204
10343,30015
10344,30007
10345,30012
10346,30004
10347,30019
10348,30001
10349,30018
10350,30005
10351,30003
10352,30021
10353,925150
10354,451895
10355,120151
10356,523003
10357,120021
10358,171255
10359,170255
10360,120337
10361,120338
10362,120339
10363,120340
10364,120125
10365,925954
10366,925950
10367,925948
10368,925617
10369,925287
10370,926544
10371,926427
10372,910893
10373,925177
10374,925978
10375,70009
10376,70014
10377,70022
10378,30999
10379,974003
10380,925397
10381,925395
10382,925398
10383,925396
10384,925468
10385,925474
10386,925472
10387,925400
10388,972002
10389,925392
10390,925356
10391,935002
10392,925458
10393,925463
10394,925402
10395,925461
10396,925473
10397,925459
10398,925467
10399,925470
10400,925309
10401,925399
10402,925492
10403,925457
10404,925466
10405,925464
10406,963004
10407,926359
10408,925465
10409,925401
10410,925471
10411,925462
10412,925469
10413,925460
10414,926496
10415,100001
10416,100010
10417,925045
10418,925968
10419,926303
10420,926222
10421,925343
10422,926380
10423,925007
10424,925005
10425,925006
10426,925480
10427,926495
10428,925441
10429,925814
10430,925509
10431,925306
10432,925866
10433,925944
10434,925125
10435,925942
10436,926454
10437,925494
10438,30100
10439,925869
10440,926415
10441,926651
10442,810100
10443,710100
10444,610100
10445,80020
10446,80016
10447,80002
10448,80013
10449,80015
10450,80011
10451,80018
10452,80019
10453,80022
10454,80009
10455,80023
10456,80021
10457,80024
10458,80025
10459,80010
10460,80008
10461,80014
10462,80007
10463,80006
10464,80004
10465,80003
10466,80012
10467,80026
10468,70013
10469,70011
10470,70023
10471,70016
10472,70010
10473,70024
10474,70020
10475,70018
10476,70012
10477,70002
10478,70003
10479,70007
10480,70025
10481,70015
10482,70005
10483,70004
10484,70019
10485,70006
10486,70017
10487,70008
10488,70021
10489,70029
10490,70028
10491,70027
10492,90048
10493,90028
10494,90034
10495,90029
10496,90035
10497,90047
10498,90030
10499,90033
10500,90031
10501,90036
10502,90027
10503,80001
10504,925118
10505,70001
10506,138011
10507,135331
10508,135320
10509,135321
10510,135277
10511,135195
10512,135276
10513,135197
10514,135330
10515,135270
10516,135275
10517,135322
10518,135199
10519,135200
10520,443055
10521,443040
10522,135333
10523,135257
10524,135324
10525,135323
10526,135334
10527,135102
10528,135332
10529,170498
10530,135318
10531,158025
10532,153114
10533,153478
10534,123999
10535,125999
10536,925437
10537,925476
10538,201031
10539,135387
10540,443048
10541,135310
10542,153561
10543,530017
10544,511332
10545,201041
10546,510908
10547,512108
10548,510952
10549,511668
10550,511846
10551,511357
10552,510365
10553,511861
10554,511210
10555,511204
10556,510951
10557,511156
10558,510947
10559,511155
10560,511795
10561,511445
10562,512099
10563,511837
10564,511151
10565,511657
10566,511419
10567,512110
10568,510905
10569,510906
10570,510958
10571,510965
10572,510959
10573,510964
10574,510956
10575,510962
10576,510957
10577,510949
10578,511197
10579,510953
10580,510961
10581,510955
10582,510966
10583,510948
10584,510950
10585,510960
10586,510954
10587,510963
10588,511154
10589,512105
10590,512088
10591,512104
10592,512094
10593,512096
10594,512084
10595,512107
10596,512092
10597,512083
10598,512098
10599,512109
10600,512090
10601,511836
10602,512103
10603,512091
10604,512085
10605,512106
10606,512101
10607,511099
10608,510915
10609,510942
10610,510940
10611,510932
10612,510941
10613,510931
10614,510933
10615,510943
10616,510922
10617,510928
10618,510934
10619,510935
10620,510929
10621,510944
10622,510945
10623,510924
10624,510926
10625,510939
10626,510936
10627,510937
10628,510930
10629,510927
10630,510919
10631,510946
10632,510911
10633,510920
10634,510925
10635,510938
10636,510914
10637,510912
10638,510916
10639,511859
10640,510371
10641,510777
10642,511847
10643,511096
10644,510217
10645,510838
10646,510778
10647,511803
10648,510138
10649,510779
10650,511798
10651,510367
10652,511799
10653,511823
10654,510302
10655,511346
10656,511345
10657,511348
10658,510696
10659,511349
10660,510690
10661,510296
10662,510833
10663,510645
10664,511865
10665,511153
10666,510712
10667,510208
10668,511347
10669,511800
10670,511209
10671,511353
10672,511354
10673,511287
10674,511670
10675,511208
10676,511355
10677,510837
10678,511697
10679,511358
10680,510139
10681,510191
10682,511207
10683,510207
10684,511097
10685,511817
10686,511667
10687,510780
10688,510531
10689,511660
10690,510843
10691,510047
10692,510701
10693,510220
10694,511693
10695,510201
10696,510137
10697,510218
10698,511790
10699,511801
10700,510368
10701,511291
10702,510299
10703,510140
10704,511830
10705,510429
10706,511369
10707,511791
10708,511292
10709,510425
10710,510705
10711,510366
10712,510210
10713,511290
10714,510839
10715,510836
10716,510532
10717,510211
10718,511098
10719,511374
10720,511203
10721,510090
10722,510046
10723,511361
10724,511200
10725,510426
10726,510711
10727,511696
10728,510529
10729,510689
10730,511804
10731,510646
10732,510709
10733,510224
10734,510189
10735,510832
10736,510206
10737,510422
10738,511814
10739,510691
10740,510533
10741,510091
10742,511858
10743,511833
10744,510597
10745,510194
10746,511834
10747,511665
10748,510840
10749,510534
10750,511835
10751,511387
10752,511866
10753,510424
10754,511388
10755,511215
10756,510692
10757,510688
10758,511805
10759,510303
10760,511426
10761,510197
10762,510094
10763,510196
10764,510204
10765,511838
10766,511848
10767,511390
10768,511213
10769,511389
10770,510710
10771,510775
10772,510192
10773,511806
10774,510841
10775,510223
10776,510598
10777,511429
10778,510535
10779,511214
10780,511692
10781,511807
10782,511808
10783,511863
10784,510216
10785,511201
10786,510693
10787,510703
10788,510595
10789,511854
10790,510700
10791,510527
10792,511813
10793,511202
10794,511285
10795,511152
10796,511198
10797,510045
10798,511288
10799,511864
10800,511695
10801,510537
10802,510306
10803,511849
10804,510221
10805,510093
10806,510834
10807,511416
10808,511211
10809,511440
10810,510199
10811,511150
10812,510526
10813,510423
10814,510713
10815,511095
10816,510835
10817,511839
10818,511212
10819,510136
10820,511444
10821,511448
10822,510541
10823,510528
10824,510596
10825,510539
10826,511205
10827,510200
10828,511841
10829,510704
10830,510195
10831,511289
10832,511796
10833,510698
10834,510428
10835,510202
10836,510215
10837,511415
10838,510219
10839,511689
10840,510702
10841,511362
10842,511381
10843,510212
10844,511826
10845,511824
10846,510205
10847,510373
10848,511431
10849,511819
10850,510048
10851,510372
10852,511810
10853,510781
10854,511400
10855,511797
10856,510530
10857,511688
10858,511811
10859,510092
10860,510213
10861,511794
10862,510369
10863,510842
10864,510687
10865,510647
10866,511812
10867,510370
10868,510706
10869,510203
10870,510536
10871,510214
10872,510694
10873,510697
10874,510222
10875,510198
10876,510412
10877,135138
10878,153174
10879,135278
10880,925796
10881,510427
10882,135153
10883,135625
10884,135611
10885,135487
10886,135608
10887,135607
10888,135612
10889,135627
10890,135610
10891,135615
10892,443043
10893,443035
10894,153001
10895,443034
10896,373036
10897,133007
10898,443036
10899,443038
10900,133084
10901,510416
10902,511675
10903,512112
10904,511676
10905,511862
10906,511691
10907,511781
10908,510414
10909,373041
10910,133005
10911,373079
10912,133081
10913,373063
10914,373061
10915,373059
10916,373069
10917,373075
10918,135161
10919,135601
10920,135598
10921,130033
10922,135602
10923,393041
10924,393039
10925,393040
10926,512078
10927,926141
10928,925522
10929,170309
10930,201027
10931,201028
10932,330019
10933,150238
10934,150239
10935,150240
10936,150267
10937,150175
10938,150181
10939,135445
10940,110639
10941,510086
10942,114615
10943,114627
10944,114626
10945,114618
10946,114620
10947,114614
10948,114602
10949,114605
10950,114624
10951,114622
10952,114616
10953,114639
10954,114617
10955,114613
10956,114603
10957,114607
10958,114604
10959,114610
10960,114629
10961,114619
10962,114608
10963,114606
10964,114623
10965,114609
10966,114631
10967,114625
10968,114612
10969,240015
10970,510012
10971,865705
10972,765705
10973,665705
10974,925036
10975,413022
10976,999998
10977,440116
10978,110098
10979,110100
10980,393048
10981,113219
10982,113218
10983,113217
10984,393047
10985,393090
10986,393091
10987,393038
10988,113216
10989,393092
10990,512097
10991,158634
10992,926277
10993,158565
10994,154862
10995,153036
10996,154863
10997,154703
10998,120054
10999,925439
11000,925376
11001,926579
11002,925974
11003,925543
11004,925440
11005,925316
11006,926149
11007,926107
11008,926636
11009,926769
11010,153489
11011,926764
11012,926195
11013,451078
11014,925438
11015,926097
11016,926273
11017,926274
11018,926275
11019,926276
11020,925611
11021,451555
11022,158658
11023,154032
11024,158161
11025,153038
11026,158517
11027,153037
11028,153028
11029,158195
11030,153052
11031,153030
11032,153032
11033,153062
11034,154047
11035,153080
11036,153164
11037,154051
11038,158077
11039,158719
11040,153045
11041,153046
11042,158717
11043,158515
11044,153063
11045,153079
11046,153516
11047,158092
11048,154042
11049,153103
11050,158027
11051,158720
11052,158718
11053,153035
11054,158174
11055,153034
11056,153165
11057,153033
11058,154080
11059,925513
11060,150148
11061,150149
11062,150150
11063,150151
11064,153019
11065,926113
11066,925953
11067,925952
11068,153251
11069,153176
11070,154358
11071,153029
11072,153178
11073,154852
11074,153991
11075,153177
11076,120079
11077,925116
11078,275075
11079,100009
11080,240231
11081,120009
11082,925776
11083,925741
11084,110101
11085,170456
11086,240058
11087,240042
